ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Cod_qualifica;Desc_qualifica;GENERE;Età_MEDIA
2019;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;3RU;Ricercatore a tempo indeterminato;M;45,7
2019;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;4AR;Titolare di assegno di ricerca;M;35,5
2019;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;4AR;Titolare di assegno di ricerca;F;31,0
2019;07501;Lecce - Università del Salento;Puglia;SUD;1PO;Prof. I fascia (ordinario);F;56,8
2019;07501;Lecce - Università del Salento;Puglia;SUD;1PO;Prof. I fascia (ordinario);M;58,8
2019;07501;Lecce - Università del Salento;Puglia;SUD;2PA;Prof. II fascia (associato);F;53,2
2019;07501;Lecce - Università del Salento;Puglia;SUD;2PA;Prof. II fascia (associato);M;52,8
2019;07501;Lecce - Università del Salento;Puglia;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36,8
2019;07501;Lecce - Università del Salento;Puglia;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,2
2019;07501;Lecce - Università del Salento;Puglia;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,8
2019;07501;Lecce - Università del Salento;Puglia;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42,1
2019;07501;Lecce - Università del Salento;Puglia;SUD;3RU;Ricercatore a tempo indeterminato;F;49,7
2019;07501;Lecce - Università del Salento;Puglia;SUD;3RU;Ricercatore a tempo indeterminato;M;49,0
2019;07501;Lecce - Università del Salento;Puglia;SUD;4AR;Titolare di assegno di ricerca;F;36,1
2019;07501;Lecce - Università del Salento;Puglia;SUD;4AR;Titolare di assegno di ricerca;M;36,6
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;1PO;Prof. I fascia (ordinario);F;62,2
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;1PO;Prof. I fascia (ordinario);M;61,2
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;2PA;Prof. II fascia (associato);F;55,0
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;2PA;Prof. II fascia (associato);M;54,5
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,0
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,6
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,7
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,8
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;3RU;Ricercatore a tempo indeterminato;F;52,1
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;3RU;Ricercatore a tempo indeterminato;M;53,0
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;4AR;Titolare di assegno di ricerca;M;36,8
2019;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;4AR;Titolare di assegno di ricerca;F;35,1
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;1PO;Prof. I fascia (ordinario);F;58,5
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;1PO;Prof. I fascia (ordinario);M;59,9
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;2PA;Prof. II fascia (associato);F;51,9
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;2PA;Prof. II fascia (associato);M;52,1
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;39,2
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36,5
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;35,7
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,0
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;3RU;Ricercatore a tempo indeterminato;M;49,6
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;3RU;Ricercatore a tempo indeterminato;F;49,9
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;4AR;Titolare di assegno di ricerca;F;36,2
2019;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;4AR;Titolare di assegno di ricerca;M;34,7
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;1PO;Prof. I fascia (ordinario);F;54,8
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;1PO;Prof. I fascia (ordinario);M;58,3
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;2PA;Prof. II fascia (associato);F;48,5
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;2PA;Prof. II fascia (associato);M;49,1
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;38,0
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;38,4
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36,3
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;35,6
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;3RU;Ricercatore a tempo indeterminato;M;53,2
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;3RU;Ricercatore a tempo indeterminato;F;50,4
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;4AR;Titolare di assegno di ricerca;F;35,4
2019;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;4AR;Titolare di assegno di ricerca;M;38,0
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;1PO;Prof. I fascia (ordinario);F;62,0
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;1PO;Prof. I fascia (ordinario);M;59,8
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;2PA;Prof. II fascia (associato);F;55,2
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;2PA;Prof. II fascia (associato);M;54,8
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38,2
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;39,7
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;39,6
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;32,7
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;3RU;Ricercatore a tempo indeterminato;F;51,4
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;3RU;Ricercatore a tempo indeterminato;M;52,5
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;4AR;Titolare di assegno di ricerca;F;37,7
2019;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;4AR;Titolare di assegno di ricerca;M;36,0
2019;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;1PO;Prof. I fascia (ordinario);M;50,3
2019;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;2PA;Prof. II fascia (associato);F;41,8
2019;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;2PA;Prof. II fascia (associato);M;54,8
2019;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,5
2019;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;55,0
2019;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;4AR;Titolare di assegno di ricerca;M;41,3
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;1PO;Prof. I fascia (ordinario);M;58,7
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;1PO;Prof. I fascia (ordinario);F;57,6
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;2PA;Prof. II fascia (associato);F;50,5
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;2PA;Prof. II fascia (associato);M;51,8
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38,6
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,4
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,7
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,5
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;3RU;Ricercatore a tempo indeterminato;M;52,0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;3RU;Ricercatore a tempo indeterminato;F;50,3
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;4AR;Titolare di assegno di ricerca;M;37,8
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;4AR;Titolare di assegno di ricerca;F;35,5
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;1PO;Prof. I fascia (ordinario);F;58,0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;1PO;Prof. I fascia (ordinario);M;58,8
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;2PA;Prof. II fascia (associato);F;51,4
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;2PA;Prof. II fascia (associato);M;52,9
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36,8
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;35,5
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;43,3
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,6
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;3RU;Ricercatore a tempo indeterminato;F;53,6
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;3RU;Ricercatore a tempo indeterminato;M;53,4
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;4AR;Titolare di assegno di ricerca;M;33,8
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;4AR;Titolare di assegno di ricerca;F;36,2
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;1PO;Prof. I fascia (ordinario);F;49,3
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;1PO;Prof. I fascia (ordinario);M;49,9
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;2PA;Prof. II fascia (associato);F;46,6
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;2PA;Prof. II fascia (associato);M;47,4
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;41,5
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40,2
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;3RU;Ricercatore a tempo indeterminato;M;47,0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;3RU;Ricercatore a tempo indeterminato;F;50,3
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;1PO;Prof. I fascia (ordinario);F;58,5
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;1PO;Prof. I fascia (ordinario);M;59,0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;2PA;Prof. II fascia (associato);F;53,9
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;2PA;Prof. II fascia (associato);M;52,6
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38,3
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38,1
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42,5
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,2
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;3RU;Ricercatore a tempo indeterminato;M;55,4
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;3RU;Ricercatore a tempo indeterminato;F;52,4
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;4AR;Titolare di assegno di ricerca;F;36,4
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;4AR;Titolare di assegno di ricerca;M;36,9
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;1PO;Prof. I fascia (ordinario);F;60,6
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;1PO;Prof. I fascia (ordinario);M;59,8
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;2PA;Prof. II fascia (associato);F;53,6
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;2PA;Prof. II fascia (associato);M;53,9
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;41,1
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;40,3
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;39,0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,2
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;3RU;Ricercatore a tempo indeterminato;F;53,4
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;3RU;Ricercatore a tempo indeterminato;M;51,5
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;4AR;Titolare di assegno di ricerca;F;38,2
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;4AR;Titolare di assegno di ricerca;M;36,7
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;1PO;Prof. I fascia (ordinario);F;59,4
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;1PO;Prof. I fascia (ordinario);M;57,8
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;2PA;Prof. II fascia (associato);F;51,3
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;2PA;Prof. II fascia (associato);M;52,0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42,6
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,2
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36,7
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;3RU;Ricercatore a tempo indeterminato;M;54,3
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;3RU;Ricercatore a tempo indeterminato;F;52,7
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;4AR;Titolare di assegno di ricerca;F;37,9
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;4AR;Titolare di assegno di ricerca;M;36,5
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;1PO;Prof. I fascia (ordinario);F;58,4
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;1PO;Prof. I fascia (ordinario);M;58,4
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;2PA;Prof. II fascia (associato);F;51,8
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;2PA;Prof. II fascia (associato);M;51,9
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;3RTD;Ricercatore a tempo determinato L. 230/2005;F;44,3
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;3RTD;Ricercatore a tempo determinato L. 230/2005;M;45,6
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38,3
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,9
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,9
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,1
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;3RU;Ricercatore a tempo indeterminato;F;52,0
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;3RU;Ricercatore a tempo indeterminato;M;53,1
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;4AR;Titolare di assegno di ricerca;F;34,4
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;4AR;Titolare di assegno di ricerca;M;33,5
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;1PO;Prof. I fascia (ordinario);F;58,6
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;1PO;Prof. I fascia (ordinario);M;58,5
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;2PA;Prof. II fascia (associato);F;50,8
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;2PA;Prof. II fascia (associato);M;51,6
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;39,9
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,7
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36,9
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39,2
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;M;50,7
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;3RU;Ricercatore a tempo indeterminato;F;49,0
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;4AR;Titolare di assegno di ricerca;F;35,1
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;4AR;Titolare di assegno di ricerca;M;34,0
